bbdd,algorithm,seed,folds,n,ensemble,boosting,RF,bagSize,score,fm,precision,recall,time(s)
2018_Financial_Data,RandomForest,2,3,0,false,false,false,0.0,91.50728597449908,0.8907297629088463,0.9454518865165253,0.861441307578009,5.347
2018_Financial_Data,RandomForest,3,3,0,false,false,false,0.0,92.4408014571949,0.9038204191907466,0.9508584961515689,0.8766716196136701,5.387
2018_Financial_Data,RandomForest,5,3,0,false,false,false,0.0,91.98542805100182,0.897474096356778,0.948204826368452,0.8692421991084696,5.385666666666667
2018_Financial_Data,RandomForest,7,3,0,false,false,false,0.0,91.59836065573771,0.8920208892015626,0.9459736456808199,0.8629271916790491,5.482333333333333
2018_Financial_Data,RandomForest_d,11,3,0,false,false,false,0.0,87.40892531876139,0.8293399724262723,0.9221110806693389,0.7949911656726626,3.59
2018_Financial_Data,RandomForest_d,2,3,0,false,false,false,0.0,86.6120218579235,0.816373703166156,0.9185326338975192,0.7817823584678321,3.7486666666666664
2018_Financial_Data,RandomForest_d,3,3,0,false,false,false,0.0,86.27049180327869,0.8106389634384168,0.9173746231844341,0.7760029717682021,3.9026666666666667
2018_Financial_Data,RandomForest_d,5,3,0,false,false,false,0.0,87.34061930783243,0.8280330994199488,0.9228206551915603,0.7934621099554235,3.8253333333333335
2018_Financial_Data,RandomForest_d,7,3,0,false,false,false,0.0,86.52094717668488,0.8147627596819698,0.9186366135239142,0.7800891530460624,3.7163333333333335
2018_Financial_Data,TAN,11,3,0,false,false,false,0.0,90.4143897996357,0.8910419981927074,0.880576713010017,0.9055997732636474,3.103
2018_Financial_Data,TAN,2,3,0,false,false,false,0.0,90.23224043715847,0.8885688914332555,0.8789907205319372,0.9013840771371902,3.1136666666666666
2018_Financial_Data,TAN,3,3,0,false,false,false,0.0,91.46174863387978,0.9027015243723229,0.8924844964207126,0.9164678008037237,3.115
2018_Financial_Data,TAN,5,3,0,false,false,false,0.0,91.2568306010929,0.9000192547921193,0.8907339996947257,0.9120879549727361,3.1246666666666667
2018_Financial_Data,TAN,7,3,0,false,false,false,0.0,90.43715846994536,0.8908068021992073,0.8813880382320404,0.903276067119424,3.128
Abalone,mAnDE,2,3,1,false,false,false,0,52.5496768015322,0.5063486300512184,0.5068080899388826,0.526116016083769,0.15466666666666665
Abalone,mAnDE,11,3,1,false,false,false,0,52.525736174287765,0.5130079213549856,0.5092966219245046,0.5304113699271172,0.15
Abalone,mAnDE,11,3,1,true,true,false,0,52.11874551113239,0.508058661727406,0.5045918540643679,0.5277695163203101,0.23966666666666667
Abalone,mAnDE,11,3,1,true,false,false,100,52.453914292554465,0.5121346794589187,0.5087204922418634,0.5314337622898094,0.32966666666666666
Abalone,mAnDE,11,3,1,true,false,true,100,52.453914292554465,0.5121346794589187,0.5087204922418634,0.5314337622898094,0.3383333333333333
Abalone,mAnDE,11,3,1,true,false,false,10,52.11874551113239,0.5093377283892445,0.5050333435323487,0.527423623870862,0.19033333333333335
Abalone,mAnDE,11,3,1,true,false,true,10,52.453914292554465,0.5121346794589187,0.5087204922418634,0.5314337622898094,0.22366666666666665
Abalone,mAnDE,2,3,2,true,false,false,100,53.77064879099832,0.5313834108335894,0.5277042468942179,0.5388979360873519,0.343
Abalone,mAnDE,11,3,1,true,false,false,1,53.00454871917644,0.51131764916315,0.5155481238490262,0.5295757343288884,0.17166666666666666
Abalone,mAnDE,11,3,1,true,false,true,1,52.50179554704333,0.5125194037343334,0.5090866965742519,0.5317829857059754,0.179
Abalone,mAnDE,11,3,2,false,false,false,0,53.291836246109646,0.512003603388344,0.5171880505144705,0.5284485969803017,0.164
Abalone,mAnDE,11,3,2,true,true,false,0,52.980608091932005,0.5192748331491452,0.5192916618598741,0.528026011453678,0.25233333333333335
Abalone,mAnDE,11,3,2,true,false,false,100,52.597558056021064,0.5164144515263694,0.515083246606067,0.5248373566884094,0.3466666666666667
Abalone,mAnDE,11,3,2,true,false,true,100,52.717261192243235,0.5169780226380669,0.5158212773194656,0.5259015011804095,0.35633333333333334
Abalone,mAnDE,11,3,2,true,false,false,10,52.573617428776636,0.5081341926484448,0.5105442290754176,0.522621877766318,0.20633333333333334
Abalone,mAnDE,11,3,2,true,false,true,10,52.717261192243235,0.5169780226380669,0.5158212773194656,0.5259015011804095,0.244
Abalone,mAnDE,11,3,2,true,false,false,1,53.363658127842946,0.5000113120525614,0.5203509056066584,0.527246007054205,0.16733333333333333
Abalone,mAnDE,11,3,2,true,false,true,1,53.100311228154176,0.5182169845721072,0.5181809709455586,0.5292485919062675,0.201
Abalone,mAnDE,2,3,2,true,false,true,100,53.79458941824276,0.5309985744399209,0.5278393408754397,0.538545850343203,0.376
Abalone,mAnDE,2,3,2,true,false,false,10,53.41153938233182,0.5217319234646834,0.5215393118731874,0.5332117117313157,0.20866666666666667
Abalone,mAnDE,2,3,2,true,false,true,10,53.79458941824276,0.5316230076495345,0.5286595697329283,0.538548872366551,0.25333333333333335
Abalone,mAnDE,2,3,2,true,false,false,1,52.6933205649988,0.5069425817192884,0.5118768810567268,0.5262499726353783,0.16966666666666666
Abalone,mAnDE,2,3,2,true,false,true,1,54.1058175724204,0.5293961015054736,0.527662619519849,0.5408399939086118,0.197
Abalone,mAnDE,2,3,1,true,true,false,0,51.66387359348815,0.5025430036763395,0.4984572312856435,0.5210691880895213,0.24733333333333335
Abalone,mAnDE,3,3,1,false,false,false,0,52.95666746468758,0.5165821837593664,0.5124020591318011,0.5339933939271079,0.15133333333333335
Abalone,mAnDE,3,3,1,true,true,false,0,52.35815178357673,0.508805950479619,0.505441856268022,0.5292344486678512,0.2573333333333333
Abalone,mAnDE,3,3,1,true,false,false,100,52.142686138376824,0.5063858981370122,0.5029282537771548,0.5268417581374355,0.307
Abalone,mAnDE,3,3,1,true,false,true,100,52.31027052908786,0.5084425019256171,0.5048471330574361,0.5285901301068685,0.3393333333333333
Abalone,mAnDE,2,3,1,true,false,false,100,51.807517356954754,0.503042065775411,0.4993523892379943,0.5230227056700736,0.316
Abalone,mAnDE,3,3,1,true,false,false,10,52.645439310509936,0.5112708300034653,0.507869976896396,0.5297055509895948,0.20366666666666666
Abalone,mAnDE,3,3,1,true,false,true,10,52.31027052908786,0.5084425019256171,0.5048471330574361,0.5285901301068685,0.22866666666666666
Abalone,mAnDE,3,3,1,true,false,false,1,52.717261192243235,0.4992717880298128,0.507224332241972,0.5230400562481105,0.18433333333333335
Abalone,mAnDE,3,3,1,true,false,true,1,52.5496768015322,0.5106857612363683,0.5071059971735562,0.5303525721831955,0.181
Abalone,mAnDE,3,3,2,false,false,false,0,54.1058175724204,0.5266991549573619,0.525951312521247,0.5389382004627997,0.16666666666666666
Abalone,mAnDE,3,3,2,true,true,false,0,54.345223844864734,0.5343433620256252,0.5337235162419319,0.5419801879701408,0.262
Abalone,mAnDE,3,3,2,true,false,false,100,54.1058175724204,0.5306166765664796,0.5304585970551968,0.5390440168006211,0.3303333333333333
Abalone,mAnDE,3,3,2,true,false,true,100,54.201580081398134,0.5322149838459537,0.5321990721002415,0.5400774676942196,0.362
Abalone,mAnDE,3,3,2,true,false,false,10,53.89035192722049,0.5182945845294263,0.5245108394590056,0.5347211197355032,0.20233333333333334
Abalone,mAnDE,3,3,2,true,false,true,10,54.201580081398134,0.5322149838459537,0.5321990721002415,0.5400774676942196,0.24866666666666665
Abalone,mAnDE,2,3,1,true,false,true,100,51.90327986593249,0.5043952575083326,0.5005449969638233,0.523982382777468,0.3753333333333333
Abalone,mAnDE,3,3,2,true,false,false,1,53.79458941824276,0.5077497828236909,0.5234989409194469,0.5310946979365753,0.2
Abalone,mAnDE,3,3,2,true,false,true,1,54.29734259037587,0.5265629046654728,0.529114443516935,0.5396904770704709,0.20466666666666666
Abalone,mAnDE,2,3,1,true,false,false,10,52.406033038065594,0.5063590042538721,0.5055238918210354,0.5263872079169037,0.19466666666666665
Abalone,mAnDE,5,3,1,false,false,false,0,52.836964328465406,0.5144166527316268,0.5114357936721531,0.5355760396684163,0.148
Abalone,mAnDE,5,3,1,true,true,false,0,53.172133109887476,0.5176319457895545,0.5146395972577195,0.5390933455048862,0.237
Abalone,mAnDE,5,3,1,true,false,false,100,53.24395499162078,0.5183485455705975,0.5153943623451391,0.5397780311736934,0.30033333333333334
Abalone,mAnDE,5,3,1,true,false,true,100,53.24395499162078,0.5183485455705975,0.5153943623451391,0.5397780311736934,0.403
Abalone,mAnDE,5,3,1,true,false,false,10,53.19607373713191,0.5199176340859849,0.5158246324084568,0.5385525883931208,0.19566666666666666
Abalone,mAnDE,5,3,1,true,false,true,10,53.24395499162078,0.5183485455705975,0.5153943623451391,0.5397780311736934,0.22933333333333333
Abalone,mAnDE,5,3,1,true,false,false,1,52.717261192243235,0.515913717499784,0.5138583833719157,0.5292068188822391,0.16933333333333334
Abalone,mAnDE,5,3,1,true,false,true,1,53.12425185539861,0.5171852603798983,0.5139737388983607,0.5385094977579576,0.183
Abalone,mAnDE,2,3,1,true,false,true,10,51.90327986593249,0.5043952575083326,0.5005449969638233,0.523982382777468,0.226
Abalone,mAnDE,5,3,2,false,false,false,0,54.1058175724204,0.5377833434165996,0.532867716440085,0.5466034153025862,0.163
Abalone,mAnDE,5,3,2,true,true,false,0,53.938233181709364,0.536418739780489,0.5314998974988333,0.544472871429982,0.24833333333333335
Abalone,mAnDE,5,3,2,true,false,false,100,54.05793631793153,0.5382696627517768,0.533583941671726,0.5455599924035551,0.3406666666666667
Abalone,mAnDE,5,3,2,true,false,true,100,53.81853004548719,0.5365042792619151,0.5319792882542149,0.5438743461367803,0.3676666666666667
Abalone,mAnDE,5,3,2,true,false,false,10,53.96217380895379,0.5347246788198345,0.5304161453102473,0.5426658718593527,0.20766666666666667
Abalone,mAnDE,5,3,2,true,false,true,10,53.79458941824276,0.5362668739132735,0.5317245004694175,0.5436193091564182,0.2603333333333333
Abalone,mAnDE,5,3,2,true,false,false,1,52.88484558295427,0.5201395946001218,0.5184041587323375,0.5298636941753485,0.18133333333333335
Abalone,mAnDE,5,3,2,true,false,true,1,53.48336126406512,0.5307156705328079,0.5253247655744735,0.5404223554558497,0.19266666666666665
Abalone,mAnDE,2,3,1,true,false,false,1,51.78357672971032,0.49356960449969045,0.4994319151113992,0.5175726608090089,0.169
Abalone,mAnDE,7,3,1,false,false,false,0,52.50179554704333,0.5118334043884515,0.5096905612516675,0.5282073716590389,0.15766666666666665
Abalone,mAnDE,7,3,1,true,true,false,0,52.93272683744314,0.5166801062489174,0.5142183854856781,0.5333350157065914,0.23833333333333334
Abalone,mAnDE,2,3,1,true,false,true,1,52.09480488388796,0.5032955961016841,0.5017896966006944,0.5235512567825233,0.18433333333333335
Abalone,mAnDE,7,3,1,true,false,false,100,53.12425185539861,0.5198740119179764,0.5165509154611212,0.5378570143361325,0.302
Abalone,mAnDE,7,3,1,true,false,true,100,53.12425185539861,0.5198740119179764,0.5165509154611212,0.5378570143361325,0.3456666666666667
Abalone,mAnDE,7,3,1,true,false,false,10,52.453914292554465,0.5109437479278316,0.5088950267551997,0.5274022025534976,0.20466666666666666
Abalone,mAnDE,7,3,1,true,false,true,10,53.12425185539861,0.5198740119179764,0.5165509154611212,0.5378570143361325,0.218
Abalone,mAnDE,7,3,1,true,false,false,1,52.789083073976535,0.511614276043646,0.513650469768553,0.5286149811433802,0.18366666666666664
Abalone,mAnDE,7,3,1,true,false,true,1,52.597558056021064,0.5125734034250943,0.5101270818887113,0.5298249687955754,0.17533333333333334
Abalone,mAnDE,7,3,2,false,false,false,0,54.1776394541537,0.5381501037795285,0.5354750110215852,0.5434573006960902,0.174
Abalone,mAnDE,7,3,2,true,true,false,0,54.249461335887,0.5415244701453591,0.5385359221956038,0.5454390716701675,0.2596666666666667
Abalone,mAnDE,7,3,2,true,false,false,100,54.1058175724204,0.5402575757575758,0.5371086017504968,0.544395030884397,0.3143333333333333
Abalone,mAnDE,7,3,2,true,false,true,100,54.0339956906871,0.53930538900423,0.5358839902183555,0.5439117121159774,0.3833333333333333
Abalone,mAnDE,2,3,2,false,false,false,0,53.79458941824276,0.5281396912132612,0.5265107098739841,0.5374966923408457,0.164
Abalone,mAnDE,7,3,2,true,false,false,10,54.081876945175964,0.5358529076959498,0.5334092617308964,0.5424746471071226,0.20666666666666667
Abalone,mAnDE,7,3,2,true,false,true,10,54.0339956906871,0.5392989924454571,0.5358718660425266,0.5439117121159774,0.24933333333333335
Abalone,mAnDE,7,3,2,true,false,false,1,53.53124251855399,0.521837902712719,0.5248899258213187,0.5340103890461468,0.18166666666666667
Abalone,mAnDE,7,3,2,true,false,true,1,53.62700502753172,0.5334625706317807,0.5306786590151583,0.5384090058427032,0.20733333333333334
Abalone,mAnDE,2,3,2,true,true,false,0,54.081876945175964,0.5338881071859559,0.5313844341806432,0.541046339224942,0.257
Abalone,A1DE,11,3,0,false,false,false,0.0,53.19607373713191,0.524285577725866,0.5202999311133574,0.5335958191323608,0.10666666666666667
Abalone,A1DE,2,3,0,false,false,false,0.0,54.0339956906871,0.5289545615748202,0.527492177311535,0.5397828098460564,0.10533333333333333
Abalone,A1DE,3,3,0,false,false,false,0.0,53.98611443619823,0.5335625876116292,0.5291054425423711,0.5428308100580125,0.10033333333333333
Abalone,A1DE,5,3,0,false,false,false,0.0,53.69882690926502,0.5312337831057153,0.5255612796324028,0.5426953192369149,0.103
Abalone,A1DE,7,3,0,false,false,false,0.0,53.65094565477615,0.5303552596739237,0.5275670732857048,0.5380387879584664,0.10466666666666667
Abalone,A2DE,11,3,0,false,false,false,0.0,53.91429255446493,0.5250395295490838,0.527935179336604,0.535799756457504,0.122
Abalone,A2DE,2,3,0,false,false,false,0.0,54.345223844864734,0.5346844637521585,0.5335410134045394,0.5427753746228894,0.125
Abalone,A2DE,3,3,0,false,false,false,0.0,54.393105099353605,0.5303448541552056,0.5334202271983246,0.5406828041688614,0.12366666666666667
Abalone,A2DE,5,3,0,false,false,false,0.0,53.65094565477615,0.5345616598331842,0.5299600922721109,0.5414789425263864,0.11666666666666667
Abalone,A2DE,7,3,0,false,false,false,0.0,54.129758199664835,0.5403274367778085,0.5376056795413079,0.5440096877098731,0.11633333333333333
